,Date,S&P/ASX 200 ,Austrian Traded Index,BEL 20 Index,S&P/TSX 60 INDEX,S&P/CLX IGPA (CLP) Index,Colombia Price Index,OMXC 25 CAP Index,OMX Helsinki,IBEX 35 Index,Budapest SE Index,Athex,OMX Iceland,ISEQ,FTSE,TOPIX ,LuxX Index,OMX Vilnius,Oslo Stock Exchange Equity Index,S&P/Bmv Ipc, Lisbon PSI Index,Amsterdam,Swiss Market Index,OMX Stockholm,PX Prague,FTSE 100 Index,Shanghai SE 50,BIST 100 Index,SBF 120 - PRICE INDEX,DAX PERFORMANCE - PRICE INDEX,S&P 500 VALUE - PRICE INDEX
90,13/02/2014,5308.1,2612.85,2961.45,802.68,17857.77,938.53,,7414.77,10098.9,18028.42,1271.85,878.41,4912.43,20110.3,1199.74,1474.44,457.01,497.49,40308.96,7026.99,397.0,8383.9,1330.38,1016.82,6659.42,1528.02,637.65,3359.99,9596.77,826.56
91,14/02/2014,5356.3,2640.45,2977.08,805.46,18102.4,947.7,,7424.64,10132.8,18249.39,1280.46,872.08,4929.88,20436.47,1183.82,1476.06,455.92,499.77,40710.89,7132.51,398.95,8417.58,1335.89,1027.14,6663.62,1534.24,648.83,3380.61,9662.4,832.05
92,17/02/2014,5382.9,2654.75,2989.48,,18125.84,947.28,,7454.13,10118.6,18299.74,1276.82,870.23,4968.05,20459.65,1192.05,1489.16,456.16,501.33,40735.48,7263.27,401.24,8415.67,1342.2,1033.3,6736.0,1538.1,655.99,3380.81,9656.76,832.05
93,18/02/2014,5392.8,2660.18,2986.28,806.88,18007.2,947.05,,7462.54,10042.7,18327.43,1274.94,868.01,4959.53,20478.53,1224.0,1484.71,457.55,500.28,40421.86,7227.83,401.62,8419.92,1329.04,1036.87,6796.43,1508.54,641.26,3376.89,9659.78,832.06
94,19/02/2014,5408.2,2637.82,3004.65,810.71,17977.52,953.35,,7476.36,10053.8,18272.57,1256.52,869.15,4977.06,20438.3,1218.52,1491.25,456.71,501.23,40006.42,7197.67,401.54,8410.63,1338.0,1038.36,6796.71,1533.4,633.82,3384.95,9660.05,827.22
95,20/02/2014,5412.3,2639.4,3005.97,815.49,17976.21,932.03,,7472.21,10062.2,18096.53,1250.25,872.42,4986.28,20452.28,1194.56,1484.17,455.48,503.59,39654.23,7175.94,398.76,8383.25,1341.85,1036.05,6812.99,1520.14,636.81,3396.09,9618.85,831.96
96,21/02/2014,5438.7,2663.27,3019.44,815.03,17937.65,932.41,,7522.51,10071.0,18110.98,1249.96,872.76,5004.85,20391.9,1222.31,1491.14,455.49,505.76,39724.58,7228.49,400.36,8431.78,1349.12,1046.06,6838.06,1505.33,638.86,3417.77,9656.95,829.84
97,24/02/2014,5440.2,2678.01,3044.76,815.82,17996.71,946.67,,7557.09,10193.1,18221.94,1219.43,864.51,5054.19,20477.5,1219.07,1493.09,457.75,508.33,39792.71,7307.7,401.76,8485.48,1370.11,1039.29,6865.86,1468.06,641.86,3446.83,9708.94,835.14
98,25/02/2014,5433.8,2683.13,3041.71,814.23,17964.5,925.1,,7565.32,10242.5,17753.69,1261.92,847.36,5150.66,20473.17,1233.66,1497.93,456.55,503.79,39023.65,7341.93,400.77,8506.29,1371.94,1029.56,6830.5,1440.89,621.24,3444.81,9699.35,833.5
99,26/02/2014,5437.0,2676.98,3055.8,814.47,18141.97,917.74,,7522.44,10224.3,17794.88,1303.35,852.07,5103.62,20398.1,1225.35,1492.38,454.16,504.62,38605.62,7254.24,398.64,8532.99,1373.36,1019.77,6799.15,1444.2,615.03,3431.45,9661.73,834.17
100,27/02/2014,5411.4,2642.75,3073.61,815.73,18219.65,919.89,,7512.77,10164.1,17376.42,1293.97,861.25,5135.96,20320.98,1217.35,1504.06,455.91,504.79,38912.93,7303.68,398.28,8470.9,1368.83,1014.43,6810.27,1452.46,617.79,3431.39,9588.33,837.11
101,28/02/2014,5404.8,2587.86,3096.91,813.25,18342.81,942.2,,7526.27,10114.2,17744.92,1310.41,856.22,5195.97,20442.41,1211.66,1501.64,457.99,507.84,38782.89,7379.76,398.54,8475.33,1369.13,1015.11,6809.7,1464.32,625.53,3442.71,9692.08,840.17
102,03/03/2014,5384.3,2494.38,3031.22,814.29,18108.8,926.63,,7327.18,9878.7,17115.16,,853.7,5069.63,19759.69,1196.76,1476.91,440.72,506.33,38534.82,7190.05,388.19,8281.01,1335.56,991.44,6708.35,1462.69,611.89,3355.7,9358.89,834.13
103,04/03/2014,5400.2,2548.21,3100.84,818.56,18279.35,950.52,,7484.53,10126.7,17753.99,1323.36,853.69,5091.54,20475.12,1204.11,1508.84,445.97,511.07,39084.36,7369.86,398.73,8445.22,1363.44,1001.7,6823.77,1455.65,630.31,3432.11,9589.15,845.95
104,05/03/2014,5446.2,2545.71,3108.09,819.14,18339.48,964.91,,7510.42,10215.2,17471.84,1319.59,859.53,5106.64,20756.95,1212.9,1509.95,449.25,509.01,39021.07,7417.5,398.62,8459.61,1364.92,1004.73,6775.42,1448.33,634.45,3431.0,9542.02,846.25
105,06/03/2014,5445.9,2577.27,3123.1,816.48,18399.37,992.0,,7539.1,10304.0,17394.25,1319.03,854.43,5143.84,20838.05,1228.36,1503.3,445.95,510.33,39176.3,7515.12,400.06,8484.21,1374.32,1008.95,6788.49,1459.51,640.04,3454.45,9542.87,848.66
106,07/03/2014,5462.3,2542.37,3086.63,818.55,18258.48,977.8,,7460.18,10164.2,17130.56,1341.24,849.11,5051.56,20634.21,1236.97,1489.69,445.85,508.45,38913.04,7475.07,396.28,8378.58,1358.36,1002.02,6712.67,1455.58,630.96,3418.26,9350.75,850.6
107,10/03/2014,5411.5,2509.2,3090.8,819.7,18074.14,970.84,,7404.44,10194.6,16796.88,1338.68,850.13,5028.55,20753.36,1227.61,1485.42,444.19,504.24,38671.01,7567.99,393.4,8367.55,1359.93,991.49,6689.45,1408.87,627.32,3419.56,9265.5,850.39
108,11/03/2014,5413.8,2489.36,3100.85,818.13,18104.77,981.3,,7405.99,10163.3,16617.65,1360.37,852.92,5069.9,20833.92,1233.21,1484.41,,506.34,38689.57,7641.78,394.29,8359.51,1359.18,984.54,6685.52,1412.73,630.66,3406.02,9307.79,845.07
109,12/03/2014,5384.2,2452.01,3081.82,822.45,17951.71,980.33,,7285.61,10070.4,16343.13,1359.81,847.43,5001.28,20781.46,1206.94,1488.78,443.45,498.64,38634.83,7516.24,391.41,8310.36,1346.36,967.76,6620.9,1418.7,632.59,3372.24,9188.69,845.64
110,13/03/2014,5412.6,2407.78,3032.17,816.3,17964.4,982.03,,7199.27,9950.3,16140.53,1346.35,839.85,4965.52,20591.82,1203.46,1472.45,439.75,495.95,38037.5,7353.57,386.06,8205.9,1337.23,970.18,6553.78,1437.39,633.45,3333.2,9017.79,837.57
111,14/03/2014,5329.4,2386.96,3000.9,815.04,17891.01,983.24,,7188.0,9812.0,16157.59,1318.94,835.92,4875.37,20346.57,1164.7,1458.99,429.67,492.73,37950.97,7317.03,382.65,8114.02,1326.82,950.17,6527.89,1426.4,632.79,3305.31,9056.41,835.65
112,17/03/2014,5317.6,2434.07,3038.89,816.07,17972.96,990.01,,7290.68,9975.0,16791.2,1365.09,833.16,4942.71,20858.84,1154.93,1472.95,435.74,496.94,,7450.26,386.92,8161.78,1349.39,978.16,6568.35,1434.16,641.98,3349.76,9180.89,843.27
113,18/03/2014,5344.6,2476.7,3080.42,824.29,18149.52,988.52,,7356.44,10051.4,16961.88,1369.56,835.01,4961.91,21038.03,1165.94,1485.09,441.27,499.1,38814.69,7516.38,389.37,8240.07,1359.07,986.39,6605.28,1427.63,655.74,3381.83,9242.55,848.27
114,19/03/2014,5355.6,2483.69,3082.98,821.92,18013.02,998.7,,7310.9,10093.3,17052.51,1364.41,839.23,4899.96,20976.99,1164.33,1502.23,442.09,498.86,38811.94,7512.99,388.88,8226.55,1360.48,989.36,6573.13,1418.71,654.87,3380.96,9277.05,844.09
115,20/03/2014,5294.0,2471.37,3076.63,824.07,18091.78,1017.27,,7229.28,10079.9,16954.64,1363.3,837.37,4894.31,21094.49,1145.97,1507.62,443.09,500.69,39616.19,7480.58,390.82,8261.69,1352.47,985.05,6542.44,1406.92,652.61,3393.83,9296.12,850.9
116,21/03/2014,5338.1,2474.5,3084.36,822.21,18049.07,1014.17,,7185.53,10053.1,16759.99,1330.69,832.03,4914.87,20972.24,,1511.19,446.94,506.92,40021.73,7467.65,391.36,8289.76,1351.43,991.54,6557.17,1464.08,645.79,3399.19,9342.94,851.22
117,24/03/2014,5346.9,2434.34,3052.28,819.33,18148.88,1013.02,,7108.87,9913.1,16825.5,1329.2,833.41,4850.53,20626.58,1163.04,1498.08,452.59,505.06,39821.71,7377.72,388.23,8198.02,1335.5,990.37,6520.39,1477.53,637.1,3354.92,9188.77,849.18
118,25/03/2014,5336.6,2453.11,3080.97,819.85,18342.49,1047.08,,7206.31,9990.5,16827.74,,833.14,4924.02,20823.16,1163.7,1498.82,451.92,509.29,39793.02,7438.23,393.13,8299.19,1350.67,994.27,6604.89,1470.12,646.96,3402.26,9338.4,853.7
119,26/03/2014,5376.8,2483.46,3094.76,812.62,18284.39,1051.99,,7284.19,10140.8,16963.31,1331.96,828.97,4984.51,21108.15,1172.07,1516.38,451.57,513.94,39761.3,7506.72,396.89,8334.34,1351.48,1002.44,6605.3,1467.08,677.31,3433.29,9448.58,849.45
120,27/03/2014,5350.1,2458.83,3099.93,811.65,18441.77,1069.11,,7237.55,10199.0,16996.66,1314.99,824.57,4968.35,21173.9,1176.9,1516.57,453.12,511.96,39911.01,7515.31,398.59,8327.93,1341.69,996.32,6588.32,1464.53,670.48,3430.1,9451.21,849.32
121,28/03/2014,5366.9,2481.84,3121.63,816.54,18496.74,1076.67,,7308.28,10328.9,17390.31,1327.87,817.74,4990.99,21498.24,1186.52,1521.27,450.6,512.23,40048.2,7574.86,401.79,8373.23,1346.48,1005.66,6615.58,1472.05,691.17,3453.62,9587.19,854.06
122,31/03/2014,5394.8,2523.82,3129.94,820.51,18552.57,1087.32,,7351.47,10340.5,17529.99,1335.74,823.29,4995.39,21691.92,1202.89,1524.02,451.48,513.34,40461.6,7607.55,403.21,8453.82,1364.97,1006.45,6598.37,1465.78,697.36,3442.87,9555.91,860.39
123,01/04/2014,5389.2,2555.03,3151.6,823.59,18633.51,1089.76,,7483.11,10463.1,17643.29,1342.75,824.83,5080.27,21915.41,1204.25,1523.07,452.73,511.05,40470.01,7734.95,405.62,8457.27,1375.01,1016.78,6652.61,1473.14,708.57,3469.59,9603.71,863.76
124,02/04/2014,5403.3,2556.33,3150.27,826.92,18706.41,1099.34,,7510.73,10435.8,18021.11,1353.01,823.0,5080.98,21692.04,1211.36,1530.04,453.1,511.57,40900.53,7680.08,406.14,8508.26,1377.5,1017.67,6659.04,1491.3,706.48,3472.29,9623.36,866.06
125,03/04/2014,5409.9,2570.71,3147.13,822.84,18628.12,1101.87,,7502.53,10584.1,18167.9,1323.24,824.26,5064.48,21992.08,1216.77,1541.61,454.1,510.58,40563.06,7714.17,405.69,8521.63,1368.88,1015.97,6649.14,1477.49,715.45,3484.13,9628.82,867.29
126,04/04/2014,5422.8,2581.47,3149.35,821.15,18527.12,1102.28,,7510.54,10677.2,17990.04,1314.74,832.21,5116.33,22175.48,1215.89,1545.33,453.61,513.28,40598.34,7670.76,407.46,8503.0,1369.69,1018.19,6695.55,1490.33,725.83,3509.97,9695.77,860.57
127,07/04/2014,5413.7,2530.25,3127.52,814.59,18574.33,1101.73,,7409.13,10606.2,18109.58,1308.84,839.42,5051.8,21988.34,1196.84,1544.21,451.25,505.04,40595.7,7614.14,404.04,8405.1,1357.31,1013.31,6622.84,,724.89,3473.86,9510.85,852.45
128,08/04/2014,5410.6,2499.34,3098.07,820.47,18755.07,1103.97,,7419.15,10480.5,18052.25,1300.07,838.75,4986.78,21667.05,1174.56,1528.58,453.32,500.47,40906.83,7465.32,402.54,8423.36,1361.53,992.41,6590.69,1534.75,739.47,3460.62,9490.79,855.61
129,09/04/2014,5463.8,2534.92,3105.16,823.7,18913.92,1093.74,,7402.88,10485.2,18150.21,1293.54,846.45,5015.12,21717.02,1150.44,1535.85,454.63,506.55,40937.77,7495.15,403.39,8411.43,1366.53,1002.64,6635.61,1530.88,724.29,3479.01,9506.35,861.63
130,10/04/2014,5480.8,2519.27,3088.9,816.03,18875.67,1109.53,,7355.45,10336.1,18126.26,1283.96,848.18,5002.7,21429.09,1149.49,1536.98,453.71,506.38,40447.96,7427.45,401.9,8420.58,1354.99,1005.09,6641.97,1570.4,731.5,3456.9,9454.54,847.56
131,11/04/2014,5428.6,2497.94,3059.55,813.29,18936.36,1104.48,,7256.55,10205.4,17965.25,1250.8,847.68,4939.37,21198.79,1134.09,1527.65,453.48,494.58,40380.79,7334.05,395.64,8298.82,1344.12,992.69,6561.7,1565.31,727.36,3418.8,9315.29,840.86
132,14/04/2014,5358.9,2469.62,3064.37,814.44,19067.13,1108.6,,7191.26,10188.2,17797.71,1207.82,842.52,4896.11,21314.56,1132.76,1504.78,449.13,498.44,40530.69,7310.83,395.54,8312.9,1348.22,993.95,6583.76,1557.7,737.75,3423.07,9339.17,847.76
133,15/04/2014,5388.2,2440.4,3047.11,816.53,19010.29,1093.67,,7122.38,10103.5,17345.6,1186.99,840.77,4847.49,20817.49,1136.09,1502.21,453.6,498.94,40481.8,7188.3,392.66,8280.53,1329.28,996.01,6541.61,1523.22,724.38,3394.21,9173.71,853.55
134,16/04/2014,5420.3,2465.68,3098.71,824.41,19165.79,1099.42,,7202.94,10267.9,17407.97,1218.0,838.43,4922.93,21534.52,1166.55,1514.81,449.89,503.79,40890.53,7342.57,395.99,8322.7,1342.55,1001.78,6584.17,1527.05,723.99,3441.99,9317.82,860.59
135,17/04/2014,5454.2,2475.7,3112.43,827.32,19101.01,1102.04,,7238.2,10292.4,17702.77,1248.61,,4906.78,21613.3,1166.59,1505.52,450.98,,,7410.05,396.76,8375.08,1341.56,1006.38,6625.25,1520.56,735.62,3461.86,9409.71,861.75
136,18/04/2014,,,,,,1102.04,,,,,,,,,1173.37,,,,,,,,,,,1521.28,734.76,3461.86,9409.71,861.75
137,21/04/2014,,,,826.86,19079.19,1094.67,,,,,,,,,1171.4,,,,40654.07,,,,,,,1493.76,734.47,3461.86,9409.71,863.36
138,22/04/2014,5479.3,2517.96,3145.54,831.1,19049.52,1080.81,,7354.24,10437.8,17884.56,1260.72,838.34,4989.04,21935.34,1162.5,1525.65,451.11,513.4,40468.2,7544.59,398.3,8461.3,1369.45,1012.2,6681.76,1509.55,731.7,3502.88,9600.09,865.41
139,23/04/2014,5517.8,2522.1,3125.99,829.28,19034.86,1075.12,,7353.68,10424.4,17774.54,1230.2,839.55,4948.09,21675.75,1173.81,1523.88,453.89,511.41,40296.98,7454.03,397.34,8443.26,1353.06,1007.8,6674.74,1507.04,,3481.73,9544.19,865.15
140,24/04/2014,5531.0,2517.27,3129.31,830.94,19024.05,1071.25,,7353.22,10462.0,17573.5,1230.55,,4922.63,21819.48,1164.9,1534.2,451.47,514.76,40407.93,7445.71,397.1,8409.13,1365.27,1002.04,6703.0,1510.28,723.91,3500.55,9548.68,865.65
141,25/04/2014,,2477.72,3105.9,829.46,18840.91,1069.57,,7256.26,10306.2,17571.41,1223.14,834.73,4876.65,21441.57,1169.99,1516.91,450.59,517.76,40198.4,7338.25,392.85,8374.47,1360.35,992.76,6685.69,1501.05,713.89,3473.69,9401.55,861.44
142,28/04/2014,5536.1,2480.11,3107.92,830.17,18788.64,1071.14,,7220.48,10320.9,17540.66,1193.95,833.73,4835.43,21513.82,1160.74,1515.1,450.96,518.37,40136.57,7355.78,393.73,8384.86,1357.56,996.19,6700.16,1483.78,723.99,3484.37,9446.36,863.97
143,29/04/2014,5486.6,2526.99,3116.27,832.67,18930.13,1084.22,,7346.23,10461.0,17616.01,1195.2,828.36,4880.0,21976.84,,1518.87,451.46,527.18,40702.67,7439.27,398.47,8434.66,1371.65,1009.25,6769.91,1496.01,723.15,3513.69,9584.12,867.48
144,30/04/2014,5489.1,2525.22,3089.8,837.58,19186.65,1098.31,,7352.02,10459.0,17434.53,1232.12,840.3,4897.03,21783.38,1162.44,1509.72,450.22,529.61,40711.56,7456.91,400.55,8476.66,1364.39,1010.31,6780.03,1494.81,738.72,3505.67,9603.23,869.49
145,01/05/2014,5448.8,,,837.86,,1095.84,,,,,,,4900.15,,1182.2,,,,,,,,,,6808.87,,,3505.67,9603.23,868.09
146,02/05/2014,5458.1,2527.51,3095.66,842.81,19261.29,1094.94,,7358.24,10474.5,,1240.16,839.79,4927.33,21782.0,1182.48,1527.98,451.21,534.2,40967.95,7530.85,399.23,8442.71,1360.19,1010.81,6822.42,,751.59,3488.51,9556.02,866.67
147,05/05/2014,5462.2,2502.04,3089.06,838.3,19175.13,1089.29,,7341.91,10477.0,17373.54,1232.52,845.39,,21639.96,,1513.36,449.71,533.0,41047.88,7518.12,397.44,8409.07,1358.59,1008.57,,1487.53,747.61,3489.76,9529.5,866.11
148,06/05/2014,5481.4,2480.29,3089.51,833.02,19116.94,1092.58,,7329.4,10481.4,17660.38,1215.08,847.78,4904.38,21521.65,,1515.04,449.02,533.57,41470.82,7552.34,396.54,8395.77,1352.98,1010.58,6798.56,1485.25,751.9,3465.59,9467.53,859.11
149,07/05/2014,5435.8,2470.74,3108.02,835.82,19160.51,1101.25,,7347.83,10413.8,17986.1,1231.25,842.11,4848.8,21240.74,1152.01,1511.49,455.07,534.71,41803.13,7425.55,398.59,8421.65,1343.13,1007.87,6796.44,1476.18,749.67,3476.11,9521.3,866.62
150,08/05/2014,5476.8,2488.9,3144.79,830.71,19182.71,1115.51,,7431.97,10591.2,18102.14,1224.69,841.81,4925.25,21729.64,1160.01,1536.78,453.52,539.74,41659.91,7438.79,402.98,8465.66,1359.13,,6839.25,1478.72,757.82,3519.05,9607.4,865.71
151,09/05/2014,5460.8,2482.24,3143.88,830.65,19151.74,1116.26,,7418.72,10487.2,18156.8,1191.7,835.89,4877.56,21390.11,1165.51,1536.36,454.37,540.29,41641.11,7306.36,401.93,8510.39,1354.34,1004.69,6814.57,1480.74,755.63,3499.83,9581.45,865.61
152,12/05/2014,5448.4,2492.68,3163.55,837.67,19215.94,1123.58,,7472.49,10567.0,18237.08,1164.59,833.89,4896.32,21493.67,1157.91,1545.97,461.01,545.96,42086.17,7375.92,403.78,8545.12,1364.78,1004.08,6851.75,1508.39,759.36,3514.09,9702.46,872.2
153,13/05/2014,5498.2,2478.39,3156.38,839.49,19341.37,1114.79,,7553.09,10587.2,18135.09,1160.81,833.49,4862.99,21255.99,1178.35,1561.08,462.21,545.36,42236.83,7322.28,404.65,8543.58,1373.62,993.98,6873.08,1503.52,757.76,3522.37,9754.43,873.05
154,14/05/2014,5496.5,2468.51,3157.51,839.11,19364.66,1110.55,,7521.26,10613.9,18277.55,1178.12,834.85,4815.1,21184.6,1183.15,1564.32,461.92,547.34,42144.51,7076.88,403.33,8611.7,1375.93,987.48,6878.49,1500.83,760.48,3516.92,9754.39,869.28
155,15/05/2014,5510.8,2412.98,3112.0,834.03,19295.29,1100.31,,7451.88,10365.0,18238.11,1123.62,832.52,4669.44,20419.62,1178.29,1546.83,458.41,545.5,41561.83,6889.55,400.25,8644.74,1385.84,981.0,6840.89,1488.77,752.28,3473.28,9656.05,861.61
156,16/05/2014,5479.0,2397.45,3098.15,830.29,19381.99,1110.16,,7409.64,10478.7,18435.22,1088.25,831.92,4654.09,20648.59,1159.07,1514.64,460.25,543.81,41898.84,6897.8,399.56,8683.62,1382.14,986.46,6855.81,1487.74,750.09,3475.73,9629.1,863.43
157,19/05/2014,5409.0,2404.92,3105.37,,19254.22,1109.95,,7449.42,10425.5,18644.17,1066.54,831.07,4776.61,20318.46,1150.07,1519.73,461.76,545.11,41840.05,6899.76,401.04,8646.02,1379.92,985.6,6844.55,1459.21,,3487.32,9659.39,865.23
158,20/05/2014,5420.4,2392.77,3105.36,832.13,19029.89,1093.15,,7503.05,10453.8,18814.51,1119.3,826.08,4767.04,20379.85,1153.38,1522.2,463.32,542.38,41805.1,6896.2,400.8,8635.61,1381.27,989.66,6802.0,1460.82,752.55,3477.43,9639.08,859.36
159,21/05/2014,5424.6,2397.45,3118.46,839.65,,1109.84,,7550.8,10531.4,18890.56,1136.76,823.46,4816.21,20597.51,1150.05,1517.64,460.48,545.57,41828.98,6857.23,402.9,8655.9,1385.86,986.0,6821.04,1474.14,764.55,3489.82,9697.87,865.19
160,22/05/2014,5479.9,2437.43,3128.26,842.49,19201.3,1106.23,,7592.58,10520.6,19092.4,1150.97,832.09,4842.98,20372.68,1169.34,1539.18,452.8,549.09,41943.96,6877.68,404.14,8693.98,1388.52,991.61,6820.56,1471.55,780.43,3498.86,9720.91,866.48
161,23/05/2014,5492.8,2461.54,3129.86,842.74,19336.89,1107.56,,7622.13,10558.9,19193.18,1171.15,826.83,4836.38,20745.96,1180.44,1532.56,453.56,551.7,41917.92,6917.73,405.14,8703.84,1392.28,997.52,6815.75,1484.37,780.61,3510.13,9768.01,868.88
162,26/05/2014,5512.8,2492.1,3145.61,842.87,19337.15,1099.97,,7656.76,10687.5,19105.81,1197.71,824.41,4880.54,21493.87,1194.69,1554.71,454.67,550.73,42004.58,6988.01,406.88,8712.35,1394.15,1006.87,,1486.05,786.03,3537.72,9892.82,868.88
163,27/05/2014,5511.7,2514.79,3153.97,840.0,19222.73,1094.07,,7652.29,10714.2,19051.17,1207.55,823.8,4896.4,21403.55,1195.11,1565.9,451.74,553.68,41958.97,7058.23,406.81,8710.38,1395.39,1009.25,6844.94,1479.73,775.33,3540.28,9940.82,872.45
164,28/05/2014,5527.2,2521.07,3161.85,836.73,19205.72,1097.02,,7622.98,10757.2,18968.15,1220.16,835.12,4926.8,21586.01,1198.17,1562.99,452.87,555.2,41960.45,7134.65,405.94,8706.5,1392.85,1014.76,6851.22,1491.76,779.95,3543.15,9939.17,872.54
165,29/05/2014,5519.5,,3162.09,835.15,19265.5,1103.47,,,10734.8,19058.73,1206.21,,4911.62,21511.35,1200.68,,,,42009.92,7073.54,407.44,,,1016.31,6871.29,1484.31,793.0,3545.12,9938.9,876.24
166,30/05/2014,5492.5,2529.33,3159.1,836.6,19103.01,1098.28,,7652.62,10798.7,19264.42,1223.48,830.0,4898.77,21629.71,1201.41,1580.64,461.2,554.43,41362.51,7112.91,407.21,8674.52,1402.08,1027.22,6844.51,1482.1,792.9,3539.79,9943.27,878.05
167,02/06/2014,5518.5,2534.18,3160.56,840.8,19029.72,1099.81,,7706.99,10827.4,19300.54,1245.15,837.51,,21796.17,1220.47,1574.15,464.75,560.02,41936.71,7160.61,408.77,8688.96,1399.4,1028.01,6864.1,,786.49,3537.5,9950.12,878.69
168,03/06/2014,5479.7,2515.73,3142.58,843.83,19095.71,1114.6,,7652.11,10776.7,19129.17,1234.62,838.8,4895.5,21656.65,1228.59,1556.39,470.3,561.78,42126.09,7126.15,408.61,8661.2,1395.77,1031.63,6836.3,1477.52,788.18,3525.02,9919.74,879.02
169,04/06/2014,5444.8,2513.77,3142.93,846.91,19119.46,1114.73,,7660.44,10755.6,19089.09,1251.05,847.2,4935.85,21622.77,1233.95,1560.97,471.79,558.72,41953.3,7164.89,408.07,8661.08,1397.47,1025.89,6818.63,1466.39,783.85,3524.15,9926.67,880.12
170,05/06/2014,5436.9,2542.98,3152.34,845.74,19215.62,1124.9,,7701.59,10876.4,18954.65,1285.97,845.76,4950.96,21951.07,1232.75,1559.01,471.32,565.91,42173.03,7238.05,410.97,8643.28,1391.2,1029.59,6813.49,1484.24,798.03,3560.56,9947.83,885.64
171,06/06/2014,5464.0,2567.72,3171.51,848.2,19200.27,1124.18,,7767.46,11064.3,19065.33,1305.16,844.48,5012.4,22290.08,1234.57,1578.13,471.67,569.86,42778.26,7347.36,413.26,8659.69,,1036.45,6858.21,1472.27,803.98,3587.32,9987.19,889.81
172,09/06/2014,,,3176.59,850.02,19103.08,1128.08,,7783.99,11164.1,,,,5023.35,22472.12,1234.78,,470.43,,43009.99,7390.11,415.46,,1406.44,1035.36,6875.0,1475.35,807.54,3592.79,10008.63,890.76
173,10/06/2014,5469.7,2585.84,3186.07,851.98,19175.32,1152.79,,7786.75,11153.5,19071.73,1322.9,835.67,5015.14,22502.97,1228.73,1573.24,474.2,570.31,43045.27,7445.36,415.86,8752.86,1406.22,1040.84,6873.55,1493.53,816.72,3597.36,10028.8,890.74
174,11/06/2014,5454.0,2554.97,3178.17,850.37,19069.96,1158.72,,7749.34,11074.9,19006.6,1307.26,831.87,4962.09,22223.77,1239.07,1560.54,472.97,567.71,42944.81,7318.53,414.45,8712.09,1400.35,1037.64,6838.87,1488.76,790.21,3563.68,9949.81,886.77
175,12/06/2014,5428.8,2559.94,3167.93,851.1,19001.0,1157.26,,7764.41,11088.5,18912.09,1307.08,834.14,4966.45,22163.49,1237.75,1547.94,474.11,571.48,42617.62,7253.86,414.74,8670.98,1397.67,1037.39,6843.11,1483.86,798.34,3564.97,9938.7,881.96
176,13/06/2014,5405.1,2556.36,3151.84,856.6,18886.37,1161.05,,7743.02,11113.7,18796.52,1270.69,837.41,4897.14,22165.97,1243.97,1543.5,473.34,572.24,42485.66,7238.42,414.05,8653.76,1390.15,1032.75,6777.85,1502.96,790.12,3552.91,9912.87,885.9
177,16/06/2014,5412.3,2558.38,3141.83,858.81,18795.88,1164.52,,7714.32,11008.2,18851.92,1262.31,834.22,4861.11,21976.26,1234.68,1541.67,471.47,570.52,42596.25,7194.6,412.54,8663.59,1382.98,1034.39,6754.64,1518.71,776.46,3527.05,9883.98,886.61
178,17/06/2014,5400.7,2561.89,3158.91,859.71,18727.13,1146.22,,7739.21,11058.5,18695.19,1258.48,,4848.92,21996.4,1238.2,1558.81,467.35,564.52,42612.64,7202.49,414.58,8667.79,1384.27,1034.02,6766.77,1501.94,780.16,3547.0,9920.32,889.05
179,18/06/2014,5382.7,2567.69,3150.75,862.94,18883.79,1148.22,,7721.6,11112.3,18970.95,1270.34,832.03,4798.58,22030.34,1249.15,1556.8,467.37,573.17,42802.6,7163.59,415.48,8657.27,1378.42,1028.31,6778.56,1495.43,780.93,3544.35,9930.33,895.65
180,19/06/2014,5468.2,,3172.78,862.72,18983.32,1157.19,,7752.85,11187.8,19086.91,1286.99,827.6,4872.47,22216.63,1269.04,1569.01,466.91,580.17,42957.36,7196.42,417.98,8674.37,1386.04,1030.01,6808.11,1478.04,790.57,3567.65,10004.0,897.59
181,20/06/2014,5419.5,2565.0,3166.15,863.41,18903.96,1157.98,,,11155.1,18953.38,1305.93,828.22,4812.92,21988.08,1268.92,1564.66,467.79,578.44,42865.72,7098.68,417.9,8701.61,,1032.53,6825.2,1484.48,784.01,3550.79,9987.24,899.46
182,23/06/2014,5453.3,2531.38,3149.1,863.72,18936.82,1159.09,,7782.04,11118.3,19072.2,1270.38,831.25,4764.54,21694.75,1267.48,1555.24,470.64,579.71,42916.73,7021.63,415.59,8644.57,1396.08,1030.7,6800.56,1475.76,793.27,3530.38,9920.92,900.02
183,24/06/2014,5432.8,2519.78,3145.44,855.27,19022.15,1156.73,,7697.27,11105.9,19018.85,1243.72,828.16,4741.71,21641.24,1268.5,1551.81,,576.3,42884.76,6916.58,415.78,8673.27,1400.37,1017.59,6787.07,1480.13,789.86,3530.74,9938.08,893.67
184,25/06/2014,5402.0,2494.91,3115.43,856.34,18990.43,1157.7,,7597.47,10966.7,18896.69,1226.19,826.52,4713.31,21469.1,1260.83,1541.28,469.27,567.36,42854.19,6982.74,411.93,8581.96,1380.5,1007.64,6733.62,1469.95,789.98,3486.53,9867.75,895.69
